household,weights,age,numper,education,laborincome,substrans,poverty,urban,order,Region
43011048071,39,60,2,6,480282,23450,0,1,2,4
43011048081,39,48,4,11,200018,31930,1,1,1,4
43011048081,39,47,4,12,200018,31930,1,1,2,4
43011048081,39,20,4,8,200018,31930,1,1,3,4
43011048081,39,10,4,,200018,31930,1,1,3,4
43011048091,39,52,5,6,439600,30620,0,1,1,4
43011048091,39,54,5,1,439600,30620,0,1,2,4
43011048091,39,26,5,12,439600,30620,0,1,8,4
43011048091,39,21,5,11,439600,30620,0,1,3,4
43011048091,39,3,5,,439600,30620,0,1,9,4
43011048101,39,46,7,10,492240,62610,0,1,1,4
43011048101,39,45,7,9,492240,62610,0,1,2,4
43011048101,39,17,7,12,492240,62610,0,1,3,4
43011048101,39,14,7,,492240,62610,0,1,3,4
43011048101,39,12,7,,492240,62610,0,1,3,4
43011048101,39,7,7,,492240,62610,0,1,3,4
43011048101,39,2,7,,492240,62610,0,1,3,4
43011048111,39,42,5,11,749969,18760,0,1,1,4
43011048111,39,36,5,10,749969,18760,0,1,2,4
43011048111,39,18,5,12,749969,18760,0,1,3,4
43011048111,39,15,5,9,749969,18760,0,1,3,4
43011048111,39,5,5,,749969,18760,0,1,3,4
43011048131,39,27,3,11,150000,14340,1,1,1,4
43011048131,39,9,3,,150000,14340,1,1,4,4
43011048131,39,6,3,,150000,14340,1,1,4,4
43011049011,27,46,6,12,1220064,51900,0,1,1,4
43011049011,27,41,6,12,1220064,51900,0,1,2,4
43011049011,27,65,6,12,1220064,51900,0,1,7,4
43011049011,27,19,6,14,1220064,51900,0,1,3,4
43011049011,27,15,6,9,1220064,51900,0,1,3,4
43011049011,27,12,6,,1220064,51900,0,1,3,4
43011049021,27,42,3,10,45495,0,1,1,1,4
43011049021,27,20,3,10,45495,0,1,1,4,4
43011049021,27,5,3,,45495,0,1,1,4,4
43011049031,27,49,4,16,1400814,46900,0,1,1,4
43011049031,27,39,4,16,1400814,46900,0,1,2,4
43011049031,27,8,4,,1400814,46900,0,1,3,4
43011049031,27,3,4,,1400814,46900,0,1,3,4
43011049041,27,53,3,10,607588,42210,0,1,1,4
43011049041,27,16,3,11,607588,42210,0,1,4,4
43011049041,27,13,3,,607588,42210,0,1,4,4
43011049061,27,59,4,16,927134,196940,0,1,1,4
43011049061,27,66,4,10,927134,196940,0,1,10,4
43011049061,27,22,4,15,927134,196940,0,1,4,4
43011049061,27,0,4,,927134,196940,0,1,9,4
43011049071,27,45,4,14,329700,46900,0,1,1,4
43011049071,27,42,4,14,329700,46900,0,1,2,4
43011049071,27,17,4,11,329700,46900,0,1,3,4
43011049071,27,14,4,,329700,46900,0,1,3,4
43011049081,27,47,5,16,645322,56280,0,1,1,4
43011049081,27,40,5,11,645322,56280,0,1,2,4
43011049081,27,15,5,8,645322,56280,0,1,3,4
43011049081,27,13,5,,645322,56280,0,1,3,4
43011049081,27,11,5,,645322,56280,0,1,3,4
43011049091,27,45,6,12,384650,46900,1,1,1,4
43011049091,27,45,6,12,384650,46900,1,1,2,4
43011049091,27,18,6,12,384650,46900,1,1,3,4
43011049091,27,14,6,,384650,46900,1,1,3,4
43011049091,27,6,6,,384650,46900,1,1,3,4
43011049091,27,60,6,8,384650,46900,1,1,10,4
43011050011,74,42,4,8,197820,36390,1,1,1,4
43011050011,74,49,4,8,197820,36390,1,1,2,4
43011050011,74,18,4,11,197820,36390,1,1,3,4
43011050011,74,1,4,,197820,36390,1,1,3,4
43011050021,74,53,7,6,664895,25930,0,1,1,4
43011050021,74,50,7,8,664895,25930,0,1,2,4
43011050021,74,30,7,12,664895,25930,0,1,5,4
43011050021,74,36,7,8,664895,25930,0,1,8,4
43011050021,74,20,7,12,664895,25930,0,1,3,4
43011050021,74,8,7,,664895,25930,0,1,9,4
43011050021,74,2,7,,664895,25930,0,1,9,4
43011050031,74,40,3,12,263760,14340,0,1,1,4
43011050031,74,31,3,12,263760,14340,0,1,2,4
43011050031,74,6,3,,263760,14340,0,1,3,4
43011050041,74,63,2,3,78449,11725,1,1,1,4
43011050041,74,55,2,0,78449,11725,1,1,10,4
43011050051,74,60,2,8,439600,0,0,1,1,4
43011050051,74,57,2,14,439600,0,0,1,2,4
43011050061,74,48,10,12,608174,68860,1,1,1,4
43011050061,74,56,10,6,608174,68860,1,1,2,4
43011050061,74,37,10,8,608174,68860,1,1,5,4
43011050061,74,23,10,11,608174,68860,1,1,3,4
43011050061,74,19,10,12,608174,68860,1,1,9,4
43011050061,74,17,10,8,608174,68860,1,1,9,4
43011050061,74,7,10,,608174,68860,1,1,9,4
43011050061,74,2,10,,608174,68860,1,1,9,4
43011050061,74,1,10,,608174,68860,1,1,12,4
43011050061,74,0,10,,608174,68860,1,1,9,4
43011051011,49,63,2,6,219800,78449,0,1,1,4
43011051011,49,67,2,6,219800,78449,0,1,2,4
43011051021,49,58,14,8,1345433,61780,0,1,1,4
43011051021,49,53,14,4,1345433,61780,0,1,2,4
43011051021,49,29,14,8,1345433,61780,0,1,3,4
43011051021,49,35,14,12,1345433,61780,0,1,5,4
43011051021,49,34,14,8,1345433,61780,0,1,3,4
43011051021,49,22,14,12,1345433,61780,0,1,3,4
43011051021,49,34,14,12,1345433,61780,0,1,8,4
43011051021,49,31,14,8,1345433,61780,0,1,8,4
43011051021,49,15,14,8,1345433,61780,0,1,9,4
43011051021,49,14,14,,1345433,61780,0,1,9,4
43011051021,49,8,14,,1345433,61780,0,1,9,4
43011051021,49,8,14,,1345433,61780,0,1,9,4
43011051021,49,6,14,,1345433,61780,0,1,9,4
43011051021,49,3,14,,1345433,61780,0,1,9,4
43011051031,49,49,5,4,492240,25760,0,1,1,4
43011051031,49,24,5,12,492240,25760,0,1,4,4
43011051031,49,4,5,,492240,25760,0,1,4,4
43011051031,49,2,5,,492240,25760,0,1,9,4
43011051031,49,29,5,15,492240,25760,0,1,8,4
43011051041,49,73,8,4,449235,18760,1,1,1,4
43011051041,49,73,8,4,449235,18760,1,1,2,4
43011051041,49,47,8,12,449235,18760,1,1,3,4
43011051041,49,38,8,12,449235,18760,1,1,3,4
43011051041,49,22,8,12,449235,18760,1,1,9,4
43011051041,49,18,8,12,449235,18760,1,1,9,4
43011051041,49,15,8,10,449235,18760,1,1,9,4
43011051041,49,0,8,,449235,18760,1,1,9,4
43011051051,49,44,4,7,199652,35580,1,1,1,4
43011051051,49,23,4,9,199652,35580,1,1,4,4
43011051051,49,7,4,,199652,35580,1,1,9,4
43011051051,49,0,4,,199652,35580,1,1,9,4
43011051071,49,24,3,11,120890,0,1,1,1,4
43011051071,49,25,3,12,120890,0,1,1,2,4
43011051071,49,3,3,,120890,0,1,1,3,4
43011051091,49,65,3,5,207162,18760,0,1,1,4
43011051091,49,58,3,5,207162,18760,0,1,2,4
43011051091,49,12,3,,207162,18760,0,1,12,4
43011051101,49,56,2,10,369180,18760,0,1,1,4
43011051101,49,47,2,8,369180,18760,0,1,2,4
43011052011,60,37,4,16,1339575,0,0,1,1,4
43011052011,60,32,4,16,1339575,0,0,1,2,4
43011052011,60,6,4,,1339575,0,0,1,3,4
43011052011,60,0,4,,1339575,0,0,1,3,4
43011052021,60,45,3,16,8388044,0,0,1,1,4
43011052021,60,44,3,16,8388044,0,0,1,13,4
43011052021,60,46,3,16,8388044,0,0,1,13,4
43011052031,60,57,5,12,1034044,0,0,1,1,4
43011052031,60,47,5,12,1034044,0,0,1,2,4
43011052031,60,30,5,15,1034044,0,0,1,3,4
43011052031,60,13,5,,1034044,0,0,1,3,4
43011052031,60,26,5,12,1034044,0,0,1,3,4
43011052041,60,33,3,12,759485,51860,0,1,1,4
43011052041,60,32,3,12,759485,51860,0,1,2,4
43011052041,60,9,3,,759485,51860,0,1,3,4
43011052051,60,36,4,15,835240,0,0,1,1,4
43011052051,60,35,4,13,835240,0,0,1,2,4
43011052051,60,11,4,,835240,0,0,1,3,4
43011052051,60,4,4,,835240,0,0,1,3,4
43011052071,60,30,1,16,384650,0,0,1,1,4
43011052081,60,52,3,15,879200,84420,0,1,1,4
43011052081,60,48,3,16,879200,84420,0,1,2,4
43011052081,60,23,3,16,879200,84420,0,1,3,4
43011052111,60,44,1,12,581371,0,0,1,1,4
43011052131,60,50,2,12,640167,0,0,1,1,4
43011052131,60,50,2,16,640167,0,0,1,2,4
43011052141,60,28,2,16,494550,0,0,1,1,4
43011052141,60,27,2,16,494550,0,0,1,2,4
43011052151,60,49,9,9,439600,43824,1,1,1,4
43011052151,60,55,9,0,439600,43824,1,1,2,4
43011052151,60,32,9,12,439600,43824,1,1,10,4
43011052151,60,24,9,12,439600,43824,1,1,3,4
43011052151,60,26,9,12,439600,43824,1,1,8,4
43011052151,60,17,9,12,439600,43824,1,1,12,4
43011052151,60,12,9,,439600,43824,1,1,12,4
43011052151,60,5,9,,439600,43824,1,1,9,4
43011052151,60,9,9,,439600,43824,1,1,12,4
43011052161,60,58,3,11,473971,39020,0,1,1,4
43011052161,60,26,3,12,473971,39020,0,1,4,4
43011052161,60,20,3,12,473971,39020,0,1,4,4
43011052191,60,20,3,11,436482,14340,0,1,1,4
43011052191,60,27,3,10,436482,14340,0,1,10,4
43011052191,60,2,3,,436482,14340,0,1,4,4
43011052201,60,33,4,4,1121717,46900,0,1,1,4
43011052201,60,64,4,8,1121717,46900,0,1,12,4
43011052201,60,12,4,,1121717,46900,0,1,4,4
43011052201,60,4,4,,1121717,46900,0,1,4,4
43011053021,126,20,3,12,595794,56280,0,1,1,4
43011053021,126,22,3,15,595794,56280,0,1,2,4
43011053021,126,0,3,,595794,56280,0,1,3,4
43011053031,126,37,3,12,100000,70350,1,1,1,4
43011053031,126,12,3,,100000,70350,1,1,4,4
43011053031,126,11,3,,100000,70350,1,1,4,4
43011053041,126,38,4,12,439600,70350,0,1,1,4
43011053041,126,31,4,12,439600,70350,0,1,2,4
43011053041,126,11,4,,439600,70350,0,1,3,4
43011053041,126,3,4,,439600,70350,0,1,3,4
43011054011,37,31,4,12,1089185,51590,0,1,1,4
43011054011,37,31,4,16,1089185,51590,0,1,2,4
43011054011,37,5,4,,1089185,51590,0,1,3,4
43011054011,37,4,4,,1089185,51590,0,1,3,4
43011054021,37,32,3,14,252770,84690,0,1,1,4
43011054021,37,26,3,14,252770,84690,0,1,2,4
43011054021,37,6,3,,252770,84690,0,1,3,4
43011054031,37,50,4,8,219800,0,1,1,1,4
43011054031,37,47,4,12,219800,0,1,1,2,4
43011054031,37,24,4,16,219800,0,1,1,3,4
43011054031,37,8,4,,219800,0,1,1,3,4
43011054041,37,41,1,10,4339916,70350,0,1,1,4
43011054051,37,33,5,13,927868,62280,0,1,1,4
43011054051,37,33,5,12,927868,62280,0,1,2,4
43011054051,37,14,5,,927868,62280,0,1,3,4
43011054051,37,12,5,,927868,62280,0,1,3,4
43011054051,37,6,5,,927868,62280,0,1,3,4
43011054081,37,46,4,17,1723291,84420,0,1,1,4
43011054081,37,25,4,13,1723291,84420,0,1,4,4
43011054081,37,21,4,13,1723291,84420,0,1,4,4
43011054081,37,29,4,17,1723291,84420,0,1,12,4
43011054091,37,43,5,12,1348739,28680,0,1,1,4
43011054091,37,33,5,14,1348739,28680,0,1,2,4
43011054091,37,13,5,,1348739,28680,0,1,3,4
43011054091,37,7,5,,1348739,28680,0,1,3,4
43011054091,37,3,5,,1348739,28680,0,1,3,4
43011054101,37,38,5,12,1395290,92862,0,1,1,4
43011054101,37,37,5,12,1395290,92862,0,1,2,4
43011054101,37,18,5,13,1395290,92862,0,1,3,4
43011054101,37,15,5,10,1395290,92862,0,1,3,4
43011054101,37,13,5,,1395290,92862,0,1,3,4
43011054111,37,53,3,12,280018,111069,0,1,1,4
43011054111,37,75,3,8,280018,111069,0,1,2,4
43011054111,37,16,3,10,280018,111069,0,1,3,4
43011054121,37,34,4,12,895311,0,0,1,1,4
43011054121,37,32,4,12,895311,0,0,1,2,4
43011054121,37,13,4,,895311,0,0,1,3,4
43011054121,37,9,4,,895311,0,0,1,3,4
43011054131,37,37,3,12,241780,29105,0,1,1,4
43011054131,37,18,3,12,241780,29105,0,1,4,4
43011054131,37,3,3,,241780,29105,0,1,4,4
43011054141,37,72,3,4,189028,29630,0,1,1,4
43011054141,37,53,3,11,189028,29630,0,1,2,4
43011054141,37,17,3,11,189028,29630,0,1,3,4
43013001011,73,38,2,8,195065,0,0,0,1,4
43013001011,73,48,2,0,195065,0,0,0,2,4
43013001021,73,64,3,3,202400,33100,0,0,1,4
43013001021,73,65,3,6,202400,33100,0,0,2,4
43013001021,73,15,3,10,202400,33100,0,0,9,4
43013001031,73,78,2,3,0,100898,0,0,1,4
43013001031,73,48,2,8,0,100898,0,0,4,4
43013001041,73,81,2,2,717545,46900,0,0,1,4
43013001041,73,82,2,4,717545,46900,0,0,2,4
43013001051,73,68,1,0,164080,9380,0,0,1,4
43013001061,73,35,5,7,120890,28680,1,0,1,4
43013001061,73,35,5,7,120890,28680,1,0,2,4
43013001061,73,13,5,,120890,28680,1,0,4,4
43013001061,73,7,5,,120890,28680,1,0,3,4
43013001061,73,0,5,,120890,28680,1,0,3,4
43013001101,73,26,3,12,243612,5054,0,0,1,4
43013001101,73,21,3,11,243612,5054,0,0,2,4
43013001101,73,3,3,,243612,5054,0,0,3,4
43013001111,73,70,1,3,108000,18760,0,0,1,4
43013001121,73,44,5,11,194845,40405,1,0,1,4
43013001121,73,36,5,12,194845,40405,1,0,2,4
43013001121,73,18,5,12,194845,40405,1,0,3,4
43013001121,73,16,5,11,194845,40405,1,0,3,4
43013001121,73,0,5,,194845,40405,1,0,3,4
43013001131,73,78,4,3,417620,27274,0,0,1,4
43013001131,73,43,4,9,417620,27274,0,0,4,4
43013001131,73,30,4,14,417620,27274,0,0,8,4
43013001131,73,12,4,,417620,27274,0,0,9,4
43013001141,73,40,4,8,211330,18760,0,0,1,4
43013001141,73,40,4,13,211330,18760,0,0,2,4
43013001141,73,17,4,10,211330,18760,0,0,3,4
43013001141,73,11,4,,211330,18760,0,0,3,4
43013001151,73,54,7,17,460036,0,0,0,1,4
43013001151,73,39,7,10,460036,0,0,0,2,4
43013001151,73,11,7,,460036,0,0,0,3,4
43013001151,73,18,7,10,460036,0,0,0,3,4
43013001151,73,22,7,10,460036,0,0,0,12,4
43013001151,73,0,7,,460036,0,0,0,9,4
43013001151,73,22,7,12,460036,0,0,0,3,4
43013001161,73,32,3,12,50000,14340,1,0,1,4
43013001161,73,26,3,12,50000,14340,1,0,2,4
43013001161,73,10,3,,50000,14340,1,0,3,4
43013001171,73,72,4,3,218000,36789,0,0,1,4
43013001171,73,69,4,3,218000,36789,0,0,2,4
43013001171,73,44,4,12,218000,36789,0,0,3,4
43013001171,73,14,4,,218000,36789,0,0,9,4
43013001181,73,25,3,12,40000,21105,1,0,1,4
43013001181,73,6,3,,40000,21105,1,0,4,4
43013001181,73,1,3,,40000,21105,1,0,4,4
43013001182,73,55,1,6,258083,21105,0,0,1,4
43013001201,73,40,2,12,451220,18760,0,0,1,4
43013001201,73,16,2,10,451220,18760,0,0,4,4
43013002011,75,74,1,4,150000,11725,0,0,1,4
43013002021,75,41,4,8,608696,23450,0,0,1,4
43013002021,75,31,4,12,608696,23450,0,0,2,4
43013002021,75,9,4,,608696,23450,0,0,3,4
43013002021,75,2,4,,608696,23450,0,0,3,4
43013002031,75,42,4,12,400036,35580,0,0,1,4
43013002031,75,39,4,12,400036,35580,0,0,2,4
43013002031,75,18,4,11,400036,35580,0,0,3,4
43013002031,75,8,4,,400036,35580,0,0,3,4
43013002041,75,41,3,4,285740,9380,0,0,1,4
43013002041,75,21,3,5,285740,9380,0,0,4,4
43013002041,75,22,3,0,285740,9380,0,0,4,4
43013002061,75,75,1,6,150000,0,0,0,1,4
43013002071,75,79,1,0,120000,23450,0,0,1,4
43013002081,75,22,6,5,239284,14070,1,0,1,4
43013002081,75,31,6,8,239284,14070,1,0,2,4
43013002081,75,16,6,9,239284,14070,1,0,5,4
43013002081,75,14,6,,239284,14070,1,0,5,4
43013002081,75,12,6,,239284,14070,1,0,5,4
43013002081,75,1,6,,239284,14070,1,0,5,4
43013002091,75,70,2,0,200018,93936,0,0,1,4
43013002091,75,52,2,12,200018,93936,0,0,4,4
43013002101,75,30,3,7,325304,7170,0,0,1,4
43013002101,75,30,3,9,325304,7170,0,0,2,4
43013002101,75,2,3,,325304,7170,0,0,3,4
43013002111,75,28,3,12,224850,21510,0,0,1,4
43013002111,75,10,3,,224850,21510,0,0,4,4
43013002111,75,7,3,,224850,21510,0,0,4,4
43013002121,75,57,3,8,329700,14070,0,0,1,4
43013002121,75,46,3,12,329700,14070,0,0,2,4
43013002121,75,20,3,13,329700,14070,0,0,3,4
43013002131,75,25,3,12,375602,7170,0,0,1,4
43013002131,75,21,3,9,375602,7170,0,0,2,4
43013002131,75,3,3,,375602,7170,0,0,3,4
43013002141,75,36,6,8,287315,52130,0,0,1,4
43013002141,75,28,6,9,287315,52130,0,0,2,4
43013002141,75,19,6,10,287315,52130,0,0,10,4
43013002141,75,13,6,,287315,52130,0,0,5,4
43013002141,75,10,6,,287315,52130,0,0,3,4
43013002141,75,2,6,,287315,52130,0,0,3,4
43013002151,75,56,4,14,1175500,0,0,0,1,4
43013002151,75,46,4,12,1175500,0,0,0,2,4
43013002151,75,25,4,14,1175500,0,0,0,3,4
43013002151,75,14,4,,1175500,0,0,0,3,4
43013002161,75,65,2,4,110000,92519,0,0,1,4
43013002161,75,75,2,4,110000,92519,0,0,2,4
43013002171,75,43,5,12,200018,35580,1,0,1,4
43013002171,75,38,5,12,200018,35580,1,0,2,4
43013002171,75,21,5,14,200018,35580,1,0,3,4
43013002171,75,13,5,,200018,35580,1,0,3,4
43013002171,75,1,5,,200018,35580,1,0,3,4
43013002181,75,50,5,8,223463,7170,1,0,1,4
43013002181,75,48,5,8,223463,7170,1,0,2,4
43013002181,75,21,5,12,223463,7170,1,0,3,4
43013002181,75,0,5,,223463,7170,1,0,9,4
43013002181,75,15,5,10,223463,7170,1,0,3,4
43013002191,75,86,2,0,317820,23450,0,0,1,4
43013002191,75,40,2,3,317820,23450,0,0,4,4
43013002201,75,45,3,16,855240,0,0,0,1,4
43013002201,75,38,3,12,855240,0,0,0,2,4
43013002201,75,14,3,,855240,0,0,0,3,4
43013003011,97,31,3,12,208810,5054,0,0,1,4
43013003011,97,26,3,12,208810,5054,0,0,2,4
43013003011,97,4,3,,208810,5054,0,0,3,4
43013003021,97,64,5,1,274750,7170,0,0,1,4
43013003021,97,58,5,7,274750,7170,0,0,2,4
43013003021,97,23,5,9,274750,7170,0,0,3,4
43013003021,97,24,5,12,274750,7170,0,0,8,4
43013003021,97,5,5,,274750,7170,0,0,9,4
43013003031,97,48,1,9,328160,0,0,0,1,4
43013003041,97,77,8,3,530520,9380,0,0,1,4
43013003041,97,42,8,12,530520,9380,0,0,4,4
43013003041,97,42,8,9,530520,9380,0,0,4,4
43013003041,97,22,8,12,530520,9380,0,0,9,4
43013003041,97,18,8,11,530520,9380,0,0,9,4
43013003041,97,11,8,,530520,9380,0,0,9,4
43013003041,97,8,8,,530520,9380,0,0,9,4
43013003041,97,0,8,,530520,9380,0,0,9,4
43013003051,97,88,3,11,279000,39865,0,0,1,4
43013003051,97,62,3,1,279000,39865,0,0,4,4
43013003051,97,65,3,8,279000,39865,0,0,4,4
43013003052,97,33,4,8,435838,21510,0,0,1,4
43013003052,97,30,4,11,435838,21510,0,0,2,4
43013003052,97,6,4,,435838,21510,0,0,3,4
43013003052,97,3,4,,435838,21510,0,0,3,4
43013003061,97,34,4,7,505540,33100,0,0,1,4
43013003061,97,18,4,9,505540,33100,0,0,5,4
43013003061,97,34,4,7,505540,33100,0,0,2,4
43013003061,97,7,4,,505540,33100,0,0,3,4
43013003071,97,61,3,4,200018,30620,0,0,1,4
43013003071,97,59,3,7,200018,30620,0,0,2,4
43013003071,97,16,3,11,200018,30620,0,0,3,4
43013003081,97,81,1,1,0,81032,0,0,1,4
43013003091,97,45,4,6,417620,54070,0,0,1,4
43013003091,97,20,4,8,417620,54070,0,0,8,4
43013003091,97,1,4,,417620,54070,0,0,9,4
43013003091,97,20,4,8,417620,54070,0,0,4,4
43013003101,97,51,5,12,144335,18760,1,0,1,4
43013003101,97,40,5,12,144335,18760,1,0,2,4
43013003101,97,15,5,10,144335,18760,1,0,3,4
43013003101,97,12,5,,144335,18760,1,0,3,4
43013003101,97,11,5,,144335,18760,1,0,3,4
43013003111,97,58,3,7,310468,0,0,0,1,4
43013003111,97,45,3,12,310468,0,0,0,2,4
43013003111,97,14,3,,310468,0,0,0,3,4
43013003121,97,31,4,12,197454,21510,0,0,1,4
43013003121,97,23,4,5,197454,21510,0,0,2,4
43013003121,97,4,4,,197454,21510,0,0,3,4
43013003121,97,2,4,,197454,21510,0,0,3,4
43013003131,97,54,1,8,274750,0,0,0,1,4
43013003141,97,43,2,12,175840,0,0,0,1,4
43013003141,97,31,2,4,175840,0,0,0,2,4
43013003181,97,49,1,8,270538,0,0,0,1,4
43013004011,45,58,4,10,219800,0,0,0,1,4
43013004011,45,45,4,9,219800,0,0,0,2,4
43013004011,45,16,4,10,219800,0,0,0,3,4
43013004011,45,13,4,,219800,0,0,0,3,4
43013004021,45,83,3,0,262743,94759,0,0,1,4
43013004021,45,72,3,0,262743,94759,0,0,2,4
43013004021,45,48,3,8,262743,94759,0,0,3,4
43013004031,45,85,3,1,650987,23450,0,0,1,4
43013004031,45,3,3,,650987,23450,0,0,12,4
43013004031,45,26,3,14,650987,23450,0,0,9,4
43013004041,45,90,2,2,0,183346,0,0,1,4
43013004041,45,74,2,2,0,183346,0,0,10,4
43013004051,45,64,3,3,794829,11725,0,0,1,4
43013004051,45,36,3,12,794829,11725,0,0,4,4
43013004051,45,36,3,12,794829,11725,0,0,4,4
43013004061,45,27,4,9,329700,40270,0,0,1,4
43013004061,45,25,4,8,329700,40270,0,0,2,4
43013004061,45,8,4,,329700,40270,0,0,3,4
43013004061,45,5,4,,329700,40270,0,0,3,4
43013004071,45,36,6,9,615440,49650,0,0,1,4
43013004071,45,42,6,9,615440,49650,0,0,2,4
43013004071,45,21,6,11,615440,49650,0,0,5,4
43013004071,45,17,6,10,615440,49650,0,0,5,4
43013004071,45,8,6,,615440,49650,0,0,3,4
43013004071,45,4,6,,615440,49650,0,0,3,4
43013004081,45,48,4,4,443263,28868,0,0,1,4
43013004081,45,57,4,4,443263,28868,0,0,2,4
43013004081,45,23,4,16,443263,28868,0,0,3,4
43013004081,45,21,4,15,443263,28868,0,0,3,4
43013004091,45,26,2,9,0,28410,1,0,1,4
43013004091,45,4,2,,0,28410,1,0,4,4
43013004101,45,52,1,6,766718,14070,0,0,1,4
43013004111,45,55,7,6,244850,57360,1,0,1,4
43013004111,45,64,7,0,244850,57360,1,0,2,4
43013004111,45,23,7,12,244850,57360,1,0,3,4
43013004111,45,18,7,11,244850,57360,1,0,3,4
43013004111,45,18,7,11,244850,57360,1,0,3,4
43013004111,45,15,7,6,244850,57360,1,0,3,4
43013004111,45,18,7,12,244850,57360,1,0,9,4
43013004121,45,38,1,6,236101,0,0,0,1,4
43013004131,45,48,3,6,238208,34010,0,0,1,4
43013004131,45,16,3,11,238208,34010,0,0,4,4
43013004131,45,13,3,,238208,34010,0,0,4,4
43013004141,45,52,4,6,243018,21510,0,0,1,4
43013004141,45,42,4,7,243018,21510,0,0,2,4
43013004141,45,14,4,,243018,21510,0,0,5,4
43013004141,45,2,4,,243018,21510,0,0,3,4
43013004151,45,25,4,7,80227,0,1,0,1,4
43013004151,45,25,4,7,80227,0,1,0,2,4
43013004151,45,7,4,,80227,0,1,0,3,4
43013004151,45,4,4,,80227,0,1,0,3,4
43013004161,45,35,4,12,178588,40270,0,0,1,4
43013004161,45,36,4,12,178588,40270,0,0,2,4
43013004161,45,15,4,10,178588,40270,0,0,3,4
43013004161,45,7,4,,178588,40270,0,0,3,4
43013004191,45,65,7,3,424868,55610,0,0,1,4
43013004191,45,40,7,8,424868,55610,0,0,4,4
43013004191,45,27,7,12,424868,55610,0,0,4,4
43013004191,45,53,7,12,424868,55610,0,0,8,4
43013004191,45,18,7,12,424868,55610,0,0,9,4
43013004191,45,5,7,,424868,55610,0,0,9,4
43013004191,45,1,7,,424868,55610,0,0,9,4
43013004201,45,42,4,5,100000,0,1,0,1,4
43013004201,45,19,4,9,100000,0,1,0,4,4
43013004201,45,17,4,9,100000,0,1,0,4,4
43013004201,45,12,4,,100000,0,1,0,4,4
43013004211,45,29,4,6,216778,14340,0,0,1,4
43013004211,45,27,4,6,216778,14340,0,0,2,4
43013004211,45,9,4,,216778,14340,0,0,3,4
43013004211,45,0,4,,216778,14340,0,0,3,4
43013004221,45,43,2,14,167499,93800,0,0,1,4
43013004221,45,15,2,8,167499,93800,0,0,4,4
43013005011,68,46,3,9,904150,10108,0,0,1,4
43013005011,68,37,3,12,904150,10108,0,0,2,4
43013005011,68,2,3,,904150,10108,0,0,3,4
43013005021,68,52,6,6,773880,49650,0,0,1,4
43013005021,68,29,6,14,773880,49650,0,0,8,4
43013005021,68,0,6,,773880,49650,0,0,9,4
43013005021,68,23,6,12,773880,49650,0,0,4,4
43013005021,68,25,6,12,773880,49650,0,0,4,4
43013005021,68,6,6,,773880,49650,0,0,9,4
43013005041,68,56,3,5,728088,23450,0,0,1,4
43013005041,68,55,3,5,728088,23450,0,0,2,4
43013005041,68,23,3,11,728088,23450,0,0,3,4
43013005061,68,71,1,8,40000,14070,0,0,1,4
43013005071,68,69,1,3,0,0,1,0,1,4
43013005081,68,88,1,3,120000,14070,0,0,1,4
43013005101,68,50,4,12,581514,47170,0,0,1,4
43013005101,68,49,4,7,581514,47170,0,0,2,4
43013005101,68,25,4,15,581514,47170,0,0,3,4
43013005101,68,5,4,,581514,47170,0,0,9,4
43013005111,68,72,2,3,442751,23450,0,0,1,4
43013005111,68,83,2,4,442751,23450,0,0,2,4
43013005121,68,87,1,1,0,78449,0,0,1,4
43013005131,68,78,1,4,0,37450,1,0,1,4
43013005141,68,69,3,4,0,96760,1,0,1,4
43013005141,68,41,3,12,0,96760,1,0,4,4
43013005141,68,53,3,2,0,96760,1,0,2,4
43013005151,68,34,5,10,200018,28680,1,0,1,4
43013005151,68,35,5,12,200018,28680,1,0,2,4
43013005151,68,9,5,,200018,28680,1,0,3,4
43013005151,68,3,5,,200018,28680,1,0,3,4
43013005151,68,1,5,,200018,28680,1,0,3,4
43013005161,68,57,1,8,107000,14070,0,0,1,4
43013005171,68,84,3,17,1232352,23450,0,0,1,4
43013005171,68,82,3,17,1232352,23450,0,0,10,4
43013005171,68,52,3,8,1232352,23450,0,0,10,4
43013005181,68,50,2,12,50000,36000,1,0,1,4
43013005181,68,58,2,12,50000,36000,1,0,2,4
43013005191,68,55,2,6,60000,14340,1,0,1,4
43013005191,68,15,2,9,60000,14340,1,0,4,4
43013005201,68,51,1,12,1084979,0,0,0,1,4
43013006011,44,74,5,3,238000,46900,0,0,1,4
43013006011,44,60,5,2,238000,46900,0,0,2,4
43013006011,44,34,5,14,238000,46900,0,0,3,4
43013006011,44,30,5,12,238000,46900,0,0,8,4
43013006011,44,5,5,,238000,46900,0,0,9,4
43013006031,44,45,2,8,274750,0,0,0,1,4
43013006031,44,47,2,9,274750,0,0,0,2,4
43013006041,44,57,4,6,422325,91103,0,0,1,4
43013006041,44,60,4,0,422325,91103,0,0,2,4
43013006041,44,18,4,10,422325,91103,0,0,3,4
43013006041,44,31,4,10,422325,91103,0,0,5,4
43013006051,44,55,3,3,400036,0,0,0,1,4
43013006051,44,66,3,3,400036,0,0,0,2,4
43013006051,44,28,3,8,400036,0,0,0,12,4
43013006061,44,62,3,0,622766,0,0,0,1,4
43013006061,44,32,3,8,622766,0,0,0,5,4
